filepath,interface,field,type,optional,comment,line_number,export_modifier,extends,readonly
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,coldStorageLinked,boolean,false,renamed from cold_storage_linked,29,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarInfoInnerCommandOutput,coldStorageMustBeProvided,boolean,false,renamed from cold_storage_must_be_provided,31,export,,false
src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,GetPulsarClusterInnerCommandInput,clusterId,string,false,,35,export,,false
src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,PulsarInfo,id,string,false,,2,export,,false
src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,PulsarInfo,url,string,false,,3,export,,false
src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,PulsarInfo,pulsarPort,number,false,renamed from pulsar_port,5,export,,false
src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,PulsarInfo,pulsarTlsPort,number,true,renamed from pulsar_tls_port,7,export,,false
src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,PulsarInfo,webPort,number,true,renamed from web_port,9,export,,false
src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,PulsarInfo,webTlsPort,number,true,renamed from web_tls_port,11,export,,false
src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,PulsarInfo,version,string,false,,12,export,,false
src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,PulsarInfo,available,boolean,false,,13,export,,false
src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,PulsarInfo,zone,string,false,,14,export,,false
src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,PulsarInfo,supportColdStorage,boolean,false,renamed from support_cold_storage,16,export,,false
src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,PulsarInfo,supportedPlans,Array<PulsarPlan>,false,renamed from supported_plans,18,export,,false
src/clients/cc-api/commands/ssh-key/create-personal-ssh-key-command.types.d.ts,CreatePersonalSshKeyCommandInput,name,string,false,,4,export,,false
src/clients/cc-api/commands/ssh-key/create-personal-ssh-key-command.types.d.ts,CreatePersonalSshKeyCommandInput,key,string,false,,5,export,,false
src/clients/cc-api/commands/ssh-key/delete-personal-ssh-key-command.types.d.ts,DeletePersonalSshKeyCommandInput,name,string,false,,2,export,,false
src/clients/cc-api/commands/ssh-key/ssh-key.types.d.ts,SshKey,name,string,false,,2,export,,false
src/clients/cc-api/commands/ssh-key/ssh-key.types.d.ts,SshKey,key,string,false,,3,export,,false
src/clients/cc-api/commands/ssh-key/ssh-key.types.d.ts,SshKey,fingerprint,string,false,,4,export,,false
src/clients/cc-api/commands/tcp-redirection/create-tcp-redirection-command.types.d.ts,CreateTcpRedirectionCommandInput,namespace,TcpRedirectionNamespace,true,,5,export,ApplicationId,false
src/clients/cc-api/commands/tcp-redirection/delete-tcp-redirection-command.types.d.ts,DeleteTcpRedirectionCommandInput,namespace,TcpRedirectionNamespace,false,,5,export,ApplicationId,false
src/clients/cc-api/commands/tcp-redirection/delete-tcp-redirection-command.types.d.ts,DeleteTcpRedirectionCommandInput,port,number,false,,6,export,ApplicationId,false
src/clients/cc-api/commands/tcp-redirection/list-tcp-redirection-namespace-command.types.d.ts,ListTcpRedirectionNamespaceCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/tcp-redirection/tcp-redirection.types.d.ts,TcpRedirection,namespace,TcpRedirectionNamespace,false,,2,export,,false
src/clients/cc-api/commands/tcp-redirection/tcp-redirection.types.d.ts,TcpRedirection,port,number,false,,3,export,,false
src/clients/cc-api/commands/user-setting/delete-user-setting-command.types.d.ts,DeleteUserSettingCommandInput,env,string,true,,2,export,,false
src/clients/cc-api/commands/user-setting/delete-user-setting-command.types.d.ts,DeleteUserSettingCommandInput,name,string,false,,3,export,,false
src/clients/cc-api/commands/user-setting/get-user-setting-command.types.d.ts,GetUserSettingCommandInput,env,string,true,,2,export,,false
src/clients/cc-api/commands/user-setting/get-user-setting-command.types.d.ts,GetUserSettingCommandInput,name,string,false,,3,export,,false
src/clients/cc-api/commands/user-setting/set-user-setting-command.types.d.ts,SetUserSettingCommandInput,env,string,true,,2,export,,false
src/clients/cc-api/commands/user-setting/set-user-setting-command.types.d.ts,SetUserSettingCommandInput,name,string,false,,3,export,,false
src/clients/cc-api/commands/user-setting/set-user-setting-command.types.d.ts,SetUserSettingCommandInput,value,string,false,,4,export,,false
src/clients/cc-api/commands/vat-number/check-vat-number-command.types.d.ts,CheckVatNumberCommandInput,country,string,false,,2,export,,false
src/clients/cc-api/commands/vat-number/check-vat-number-command.types.d.ts,CheckVatNumberCommandInput,vatNumber,string,false,,3,export,,false
src/clients/cc-api/commands/vat-number/check-vat-number-command.types.d.ts,CheckVatNumberValid,valid,true,false,,9,export,,false
src/clients/cc-api/commands/vat-number/check-vat-number-command.types.d.ts,CheckVatNumberValid,name,string,false,,10,export,,false
src/clients/cc-api/commands/vat-number/check-vat-number-command.types.d.ts,CheckVatNumberValid,address,string,false,,11,export,,false
src/clients/cc-api/commands/vat-number/check-vat-number-command.types.d.ts,CheckVatNumberInvalid,valid,false,false,,15,export,,false
src/clients/cc-api/commands/warp-token/get-warp-token-command.types.d.ts,GetWarpTokenCommandInput,ownerId,string,false,,2,export,,false
src/clients/cc-api/commands/warp-token/get-warp-token-command.types.d.ts,GetWarpTokenCommandInput,tokenKind,'METRICS' | 'ACCESS_LOGS',false,,3,export,,false
src/clients/cc-api/commands/zone/zone.types.d.ts,Zone,id,string,false,,2,export,,false
src/clients/cc-api/commands/zone/zone.types.d.ts,Zone,name,string,false,,3,export,,false
src/clients/cc-api/commands/zone/zone.types.d.ts,Zone,country,string,false,,4,export,,false
src/clients/cc-api/commands/zone/zone.types.d.ts,Zone,countryCode,string,false,,5,export,,false
src/clients/cc-api/commands/zone/zone.types.d.ts,Zone,city,string,false,,6,export,,false
src/clients/cc-api/commands/zone/zone.types.d.ts,Zone,displayName,string,false,,7,export,,false
src/clients/cc-api/commands/zone/zone.types.d.ts,Zone,lat,number,false,,8,export,,false
src/clients/cc-api/commands/zone/zone.types.d.ts,Zone,lon,number,false,,9,export,,false
src/clients/cc-api/commands/zone/zone.types.d.ts,Zone,outboundIPs,Array<string>,false,,10,export,,false
src/clients/cc-api/commands/zone/zone.types.d.ts,Zone,tags,Array<string>,false,,11,export,,false
